date,date_lab,who_region,who_region_long,country,iso3,cases,confirmed_cases,severe_cases,deaths,cfr,prop_sev,cfr_ci_lower,cfr_ci_upper,prop_sev_ci_lower,prop_sev_ci_upper,calculated_cfr,cfr_difference,calculated_prop_sev,year,month,month_name,quarter,year_month,period,cfr_valid,epidemiological_consistency,prop_sev_difference,confirmation_rate,severe_case_rate,mortality_rate,cases_yoy_change,cases_3m_avg,high_burden_flag
2019-06-01,2019-06-01,AMR,Region of the Americas,Martinique,MTQ,337.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01088653785959537,0.0,0.01088653785959537,0.0,0.0,0.0,2019,6,June,2,2019-06,Pre-2020,True,True,0.0,0.59,0.0,0.0,361.64,337.0,0
2019-07-01,2019-07-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2019,7,July,3,2019-07,Pre-2020,False,False,,,,,361.64,337.0,0
2019-08-01,2019-08-01,AMR,Region of the Americas,Martinique,MTQ,82.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0439894541868423,0.0,0.0439894541868423,0.0,0.0,0.0,2019,8,August,3,2019-08,Pre-2020,True,True,0.0,3.66,0.0,0.0,12.33,209.5,0
2019-09-01,2019-09-01,AMR,Region of the Americas,Martinique,MTQ,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.09251276141587828,0.0,0.09251276141587828,0.0,0.0,0.0,2019,9,September,3,2019-09,Pre-2020,True,True,0.0,26.32,0.0,0.0,-47.95,60.0,0
2019-10-01,2019-10-01,AMR,Region of the Americas,Martinique,MTQ,90.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04015891961577467,0.0,0.04015891961577467,0.0,0.0,0.0,2019,10,October,4,2019-10,Pre-2020,True,True,0.0,15.56,0.0,0.0,23.29,70.0,0
2019-11-01,2019-11-01,AMR,Region of the Americas,Martinique,MTQ,470.0,87.0,0.0,0.0,0.0,0.0,0.0,0.007817959227398474,0.0,0.007817959227398474,0.0,0.0,0.0,2019,11,November,4,2019-11,Pre-2020,True,True,0.0,18.51,0.0,0.0,543.84,199.33,0
2019-12-01,2019-12-01,AMR,Region of the Americas,Martinique,MTQ,420.0,49.0,0.0,0.0,0.0,0.0,0.0,0.008744588043961166,0.0,0.008744588043961166,0.0,0.0,0.0,2019,12,December,4,2019-12,Pre-2020,True,True,0.0,11.67,0.0,0.0,475.34,326.67,0
2020-01-01,2020-01-01,AMR,Region of the Americas,Martinique,MTQ,799.0,239.0,0.0,0.0,0.0,0.0,0.0,0.004606229042375371,0.0,0.004606229042375371,0.0,0.0,0.0,2020,1,January,1,2020-01,2020-2022,True,True,0.0,29.91,0.0,0.0,994.52,563.0,0
2020-02-01,2020-02-01,AMR,Region of the Americas,Martinique,MTQ,613.0,215.0,0.0,1.0,0.001631321370309951,0.0,4.130062831974274e-05,0.009055320680166012,0.0,0.005999677507015451,0.16,-0.15836867862969006,0.0,2020,2,February,1,2020-02,2020-2022,True,True,0.0,35.07,0.0,0.16,559.14,610.67,0
2020-03-01,2020-03-01,AMR,Region of the Americas,Martinique,MTQ,685.0,197.0,0.0,0.0,0.0,0.0,0.0,0.005370751147891413,0.0,0.005370751147891413,0.0,0.0,0.0,2020,3,March,1,2020-03,2020-2022,True,True,0.0,28.76,0.0,0.0,636.56,699.0,0
2020-04-01,2020-04-01,AMR,Region of the Americas,Martinique,MTQ,1110.0,373.0,0.0,0.0,0.0,0.0,0.0,0.003317798725087075,0.0,0.003317798725087075,0.0,0.0,0.0,2020,4,April,2,2020-04,2020-2022,True,True,0.0,33.6,0.0,0.0,1093.55,802.67,0
2020-05-01,2020-05-01,AMR,Region of the Americas,Martinique,MTQ,965.0,362.0,0.0,0.0,0.0,0.0,0.0,0.003815375896096568,0.0,0.003815375896096568,0.0,0.0,0.0,2020,5,May,2,2020-05,2020-2022,True,True,0.0,37.51,0.0,0.0,937.63,920.0,0
2020-06-01,2020-06-01,AMR,Region of the Americas,Martinique,MTQ,1271.0,396.0,0.0,2.0,0.001573564122738002,0.0,0.0001906227570083642,0.005672583539607284,0.0,0.002898136451920633,0.16,-0.158426435877262,0.0,2020,6,June,2,2020-06,2020-2022,True,True,0.0,31.16,0.0,0.16,277.15,1115.33,0
2020-07-01,2020-07-01,AMR,Region of the Americas,Martinique,MTQ,2615.0,924.0,6.0,0.0,0.0,0.002294455066921606,0.0,0.001409666844087003,0.000842475491077748,0.004987324281041526,0.0,0.0,0.23,2020,7,July,3,2020-07,2020-2022,True,True,-0.2277055449330784,35.33,0.23,0.0,675.96,1617.0,0
2020-08-01,2020-08-01,AMR,Region of the Americas,Martinique,MTQ,4700.0,950.0,1.0,0.0,0.0,0.0002127659574468085,0.0,0.00078456004066235,5.386753147625057e-06,0.001184879660662025,0.0,0.0,0.02,2020,8,August,3,2020-08,2020-2022,True,True,-0.01978723404255319,20.21,0.02,0.0,5631.71,2862.0,1
2020-09-01,2020-09-01,AMR,Region of the Americas,Martinique,MTQ,9880.0,4020.0,4.0,8.0,0.0008097165991902834,0.0004048582995951417,0.0003496409122291137,0.001594837727697312,0.0001103209256004231,0.001036270653321573,0.08,-0.07919028340080972,0.04,2020,9,September,3,2020-09,2020-2022,True,True,-0.03959514170040486,40.69,0.04,0.08,25900.0,5731.67,1
2020-10-01,2020-10-01,AMR,Region of the Americas,Martinique,MTQ,6220.0,3445.0,2.0,2.0,0.0003215434083601286,0.0003215434083601286,3.894277083511631e-05,0.001161037620712992,3.894277083511631e-05,0.001161037620712992,0.03,-0.02967845659163987,0.03,2020,10,October,4,2020-10,2020-2022,True,True,-0.02967845659163987,55.39,0.03,0.03,6811.11,6933.33,1
2020-11-01,2020-11-01,AMR,Region of the Americas,Martinique,MTQ,2670.0,810.0,25.0,3.0,0.001123595505617978,0.009363295880149813,0.000231772370924194,0.003280078186634841,0.006068336907064069,0.01379123456805309,0.11,-0.10887640449438202,0.94,2020,11,November,4,2020-11,2020-2022,True,True,-0.9306367041198501,30.34,0.94,0.11,468.09,6256.67,0
2020-12-01,2020-12-01,AMR,Region of the Americas,Martinique,MTQ,870.0,345.0,9.0,1.0,0.001149425287356322,0.0103448275862069,2.910050528965587e-05,0.00638738687742213,0.00474091894235766,0.01954652534786239,0.11,-0.10885057471264367,1.03,2020,12,December,4,2020-12,2020-2022,True,True,-1.0196551724137932,39.66,1.03,0.11,107.14,3253.33,0
2021-01-01,2021-01-01,AMR,Region of the Americas,Martinique,MTQ,643.0,45.0,0.0,0.0,0.0,0.0,0.0,0.005720556987333446,0.0,0.005720556987333446,0.0,0.0,0.0,2021,1,January,1,2021-01,2020-2022,True,True,0.0,7.0,0.0,0.0,-19.52,1394.33,0
2021-02-01,2021-02-01,AMR,Region of the Americas,Martinique,MTQ,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01146155838807483,0.0,0.01146155838807483,0.0,0.0,0.0,2021,2,February,1,2021-02,2020-2022,True,True,0.0,0.0,0.0,0.0,-47.8,611.0,0
2021-03-01,2021-03-01,AMR,Region of the Americas,Martinique,MTQ,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03297919403221972,0.0,0.03297919403221972,0.0,0.0,0.0,2021,3,March,1,2021-03,2020-2022,True,True,0.0,0.0,0.0,0.0,-83.94,357.67,0
2021-04-01,2021-04-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2021,4,April,2,2021-04,2020-2022,False,False,,,,,-90.09,215.0,0
2021-05-01,2021-05-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2021,5,May,2,2021-05,2020-2022,False,False,,,,,-88.6,110.0,0
2021-06-01,2021-06-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2021,6,June,2,2021-06,2020-2022,False,False,,,,,-91.35,,0
2021-07-01,2021-07-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2021,7,July,3,2021-07,2020-2022,False,False,,,,,-95.79,,0
2021-08-01,2021-08-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2021,8,August,3,2021-08,2020-2022,False,False,,,,,-97.66,,0
2021-09-01,2021-09-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2021,9,September,3,2021-09,2020-2022,False,False,,,,,-98.89,,0
2021-10-01,2021-10-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2021,10,October,4,2021-10,2020-2022,False,False,,,,,-98.23,,0
2021-11-01,2021-11-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2021,11,November,4,2021-11,2020-2022,False,False,,,,,-95.88,,0
2021-12-01,2021-12-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2021,12,December,4,2021-12,2020-2022,False,False,,,,,-87.36,,0
2022-01-01,2022-01-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2022,1,January,1,2022-01,2020-2022,False,False,,,,,-82.89,,0
2022-02-01,2022-02-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2022,2,February,1,2022-02,2020-2022,False,False,,,,,-65.62,,0
2022-03-01,2022-03-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2022,3,March,1,2022-03,2020-2022,False,False,,,,,0.0,,0
2022-04-01,2022-04-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2022,4,April,2,2022-04,2020-2022,False,False,,,,,0.0,,0
2022-05-01,2022-05-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2022,5,May,2,2022-05,2020-2022,False,False,,,,,0.0,,0
2022-06-01,2022-06-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2022,6,June,2,2022-06,2020-2022,False,False,,,,,0.0,,0
2022-07-01,2022-07-01,AMR,Region of the Americas,Martinique,MTQ,220.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01662783953999369,0.0,0.01662783953999369,0.0,0.0,0.0,2022,7,July,3,2022-07,2020-2022,True,True,0.0,4.09,0.0,0.0,100.0,220.0,0
2022-08-01,2022-08-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2022,8,August,3,2022-08,2020-2022,False,False,,,,,100.0,220.0,0
2022-09-01,2022-09-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2022,9,September,3,2022-09,2020-2022,False,False,,,,,100.0,220.0,0
2022-10-01,2022-10-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2022,10,October,4,2022-10,2020-2022,False,False,,,,,100.0,,0
2022-11-01,2022-11-01,AMR,Region of the Americas,Martinique,MTQ,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03027297257742012,0.0,0.03027297257742012,0.0,0.0,0.0,2022,11,November,4,2022-11,2020-2022,True,True,0.0,0.83,0.0,0.0,9.09,120.0,0
2022-12-01,2022-12-01,AMR,Region of the Americas,Martinique,MTQ,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684334709830854,0.0,0.1684334709830854,0.0,0.0,0.0,2022,12,December,4,2022-12,2020-2022,True,True,0.0,0.0,0.0,0.0,-81.82,70.0,0
2023-01-01,2023-01-01,AMR,Region of the Americas,Martinique,MTQ,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2023,1,January,1,2023-01,2023-2024,False,True,,,,,-100.0,46.67,0
2023-02-01,2023-02-01,AMR,Region of the Americas,Martinique,MTQ,315.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01164242473428601,0.0,0.01164242473428601,0.0,0.0,0.0,2023,2,February,1,2023-02,2023-2024,True,True,0.0,7.94,0.0,0.0,186.36,111.67,0
2023-03-01,2023-03-01,AMR,Region of the Americas,Martinique,MTQ,350.0,18.0,0.0,0.0,0.0,0.0,0.0,0.01048430803198341,0.0,0.01048430803198341,0.0,0.0,0.0,2023,3,March,1,2023-03,2023-2024,True,True,0.0,5.14,0.0,0.0,218.18,221.67,0
2023-04-01,2023-04-01,AMR,Region of the Americas,Martinique,MTQ,249.0,26.0,0.0,0.0,0.0,0.0,0.0,0.01470557803397921,0.0,0.01470557803397921,0.0,0.0,0.0,2023,4,April,2,2023-04,2023-2024,True,True,0.0,10.44,0.0,0.0,126.36,304.67,0
2023-05-01,2023-05-01,AMR,Region of the Americas,Martinique,MTQ,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1157033082220278,0.0,0.1157033082220278,0.0,0.0,0.0,2023,5,May,2,2023-05,2023-2024,True,True,0.0,26.67,0.0,0.0,-72.73,209.67,0
2023-06-01,2023-06-01,AMR,Region of the Americas,Martinique,MTQ,400.0,55.0,0.0,0.0,0.0,0.0,0.0,0.009179804583665296,0.0,0.009179804583665296,0.0,0.0,0.0,2023,6,June,2,2023-06,2023-2024,True,True,0.0,13.75,0.0,0.0,263.64,226.33,0
2023-07-01,2023-07-01,AMR,Region of the Americas,Martinique,MTQ,365.0,126.0,0.0,0.0,0.0,0.0,0.0,0.01005561980441294,0.0,0.01005561980441294,0.0,0.0,0.0,2023,7,July,3,2023-07,2023-2024,True,True,0.0,34.52,0.0,0.0,65.91,265.0,0
2023-08-01,2023-08-01,AMR,Region of the Americas,Martinique,MTQ,2810.0,491.0,6.0,3.0,0.001067615658362989,0.002135231316725979,0.0002202221530496117,0.003116825650757522,0.0007839827435263677,0.004641663834189846,0.11,-0.10893238434163702,0.21,2023,8,August,3,2023-08,2023-2024,True,True,-0.20786476868327403,17.47,0.21,0.11,1177.27,1191.67,0
2023-09-01,2023-09-01,AMR,Region of the Americas,Martinique,MTQ,3370.0,0.0,7.0,3.0,0.0008902077151335311,0.002077151335311573,0.0001836198699576521,0.002599339437601657,0.0008355176221144769,0.004275013651396347,0.09,-0.08910979228486647,0.21,2023,9,September,3,2023-09,2023-2024,True,True,-0.2079228486646884,0.0,0.21,0.09,1431.82,2181.67,0
2023-10-01,2023-10-01,AMR,Region of the Americas,Martinique,MTQ,1470.0,0.0,1.0,0.0,0.0,0.0006802721088435374,0.0,0.002506295788564422,1.722285031377923e-05,0.003784345109194189,0.0,0.0,0.07,2023,10,October,4,2023-10,2023-2024,True,True,-0.06931972789115647,0.0,0.07,0.0,568.18,2550.0,0
2023-11-01,2023-11-01,AMR,Region of the Americas,Martinique,MTQ,2610.0,0.0,12.0,0.0,0.0,0.004597701149425287,0.0,0.001412365447330626,0.002377887534271425,0.008017471841269996,0.0,0.0,0.46,2023,11,November,4,2023-11,2023-2024,True,True,-0.4554022988505747,0.0,0.46,0.0,2075.0,2483.33,0
2023-12-01,2023-12-01,AMR,Region of the Americas,Martinique,MTQ,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002900415136554352,0.0,0.002900415136554352,0.0,0.0,0.0,2023,12,December,4,2023-12,2023-2024,True,True,0.0,0.0,0.0,0.0,6250.0,1783.33,0
2024-01-01,2024-01-01,AMR,Region of the Americas,Martinique,MTQ,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002260557312722973,0.0,0.002260557312722973,0.0,0.0,0.0,2024,1,January,1,2024-01,2023-2024,True,True,0.0,0.0,0.0,0.0,inf,1836.67,0
2024-02-01,2024-02-01,AMR,Region of the Americas,Martinique,MTQ,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002087834123802009,0.0,0.002087834123802009,0.0,0.0,0.0,2024,2,February,1,2024-02,2023-2024,True,True,0.0,0.0,0.0,0.0,460.32,1555.0,0
2024-03-01,2024-03-01,AMR,Region of the Americas,Martinique,MTQ,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00317501743276941,0.0,0.00317501743276941,0.0,0.0,0.0,2024,3,March,1,2024-03,2023-2024,True,True,0.0,0.0,0.0,0.0,231.43,1518.33,0
2024-04-01,2024-04-01,AMR,Region of the Americas,Martinique,MTQ,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006285937157283229,0.0,0.006285937157283229,0.0,0.0,0.0,2024,4,April,2,2024-04,2023-2024,True,True,0.0,0.0,0.0,0.0,134.94,1170.0,0
2024-05-01,2024-05-01,AMR,Region of the Americas,Martinique,MTQ,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007577085074854328,0.0,0.007577085074854328,0.0,0.0,0.0,2024,5,May,2,2024-05,2023-2024,True,True,0.0,0.0,0.0,0.0,1516.67,743.33,0
2024-06-01,2024-06-01,AMR,Region of the Americas,Martinique,MTQ,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02279174945546647,0.0,0.02279174945546647,0.0,0.0,0.0,2024,6,June,2,2024-06,2023-2024,True,True,0.0,0.0,0.0,0.0,-60.0,410.0,0
2024-07-01,2024-07-01,AMR,Region of the Americas,Martinique,MTQ,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01670312809315888,0.0,0.01670312809315888,0.0,0.0,0.0,2024,7,July,3,2024-07,2023-2024,True,True,0.0,0.0,0.0,0.0,-40.0,288.0,0
2024-08-01,2024-08-01,AMR,Region of the Americas,Martinique,MTQ,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2024,8,August,3,2024-08,2023-2024,False,True,,,,,-100.0,126.33,0
2024-09-01,2024-09-01,AMR,Region of the Americas,Martinique,MTQ,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007350610051907736,0.0,0.007350610051907736,0.0,0.0,0.0,2024,9,September,3,2024-09,2023-2024,True,True,0.0,0.0,0.0,0.0,-85.16,239.67,0
2024-10-01,2024-10-01,AMR,Region of the Americas,Martinique,MTQ,465.0,155.0,0.0,0.0,0.0,0.0,0.0,0.007901690307376641,0.0,0.007901690307376641,0.0,0.0,0.0,2024,10,October,4,2024-10,2023-2024,True,True,0.0,33.33,0.0,0.0,-68.37,321.67,0
2024-11-01,2024-11-01,AMR,Region of the Americas,Martinique,MTQ,267.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0137210246302768,0.0,0.0137210246302768,0.0,0.0,0.0,2024,11,November,4,2024-11,2023-2024,True,True,0.0,21.35,0.0,0.0,-89.77,410.67,0
2024-12-01,2024-12-01,AMR,Region of the Americas,Martinique,MTQ,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02695508158318283,0.0,0.02695508158318283,0.0,0.0,0.0,2024,12,December,4,2024-12,2023-2024,True,True,0.0,11.11,0.0,0.0,-89.37,289.0,0
2025-01-01,2025-01-01,AMR,Region of the Americas,Martinique,MTQ,293.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0125111093715029,0.0,0.0125111093715029,0.0,0.0,0.0,2025,1,January,1,2025-01,2025+,True,True,0.0,22.53,0.0,0.0,-82.02,231.67,0
2025-02-01,2025-02-01,AMR,Region of the Americas,Martinique,MTQ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03621669264517646,0.0,0.03621669264517646,0.0,0.0,0.0,2025,2,February,1,2025-02,2025+,True,True,0.0,0.0,0.0,0.0,-94.33,176.0,0
2025-03-01,2025-03-01,AMR,Region of the Americas,Martinique,MTQ,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01299594664655279,0.0,0.01299594664655279,0.0,0.0,0.0,2025,3,March,1,2025-03,2025+,True,True,0.0,0.0,0.0,0.0,-75.69,225.0,0
2025-04-01,2025-04-01,AMR,Region of the Americas,Martinique,MTQ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03621669264517646,0.0,0.03621669264517646,0.0,0.0,0.0,2025,4,April,2,2025-04,2025+,True,True,0.0,0.0,0.0,0.0,-82.91,160.67,0
2025-05-01,2025-05-01,AMR,Region of the Americas,Martinique,MTQ,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02797717841545166,0.0,0.02797717841545166,0.0,0.0,0.0,2025,5,May,2,2025-05,2025+,True,True,0.0,0.0,0.0,0.0,-73.2,170.67,0
2025-06-01,2025-06-01,AMR,Region of the Americas,Martinique,MTQ,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04015891961577467,0.0,0.04015891961577467,0.0,0.0,0.0,2025,6,June,2,2025-06,2025+,True,True,0.0,0.0,0.0,0.0,-43.75,106.67,0
2025-07-01,2025-07-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2025,7,July,3,2025-07,2025+,False,False,,,,,-58.9,110.0,0
2025-08-01,2025-08-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2025,8,August,3,2025-08,2025+,False,False,,,,,inf,90.0,0
2025-09-01,2025-09-01,AMR,Region of the Americas,Martinique,MTQ,105.0,35.0,0.0,0.0,0.0,0.0,0.0,0.03452221412650558,0.0,0.03452221412650558,0.0,0.0,0.0,2025,9,September,3,2025-09,2025+,True,True,0.0,33.33,0.0,0.0,-79.0,105.0,0
2025-10-01,2025-10-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2025,10,October,4,2025-10,2025+,False,False,,,,,-77.42,105.0,0
2025-11-01,2025-11-01,AMR,Region of the Americas,Martinique,MTQ,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.1157033082220278,0.0,0.1157033082220278,0.0,0.0,0.0,2025,11,November,4,2025-11,2025+,True,True,0.0,70.0,0.0,0.0,-88.76,67.5,0
2025-12-01,2025-12-01,AMR,Region of the Americas,Martinique,MTQ,150.0,128.0,0.0,0.0,0.0,0.0,0.0,0.02429259716610854,0.0,0.02429259716610854,0.0,0.0,0.0,2025,12,December,4,2025-12,2025+,True,True,0.0,85.33,0.0,0.0,11.11,90.0,0
2026-01-01,2026-01-01,AMR,Region of the Americas,Martinique,MTQ,226.0,117.0,0.0,0.0,0.0,0.0,0.0,0.01618998569121044,0.0,0.01618998569121044,0.0,0.0,0.0,2026,1,January,1,2026-01,2025+,True,True,0.0,51.77,0.0,0.0,-22.87,135.33,0
2026-02-01,2026-02-01,AMR,Region of the Americas,Martinique,MTQ,312.0,201.0,0.0,0.0,0.0,0.0,0.0,0.01175371065274433,0.0,0.01175371065274433,0.0,0.0,0.0,2026,2,February,1,2026-02,2025+,True,True,0.0,64.42,0.0,0.0,212.0,229.33,0
2026-03-01,2026-03-01,AMR,Region of the Americas,Martinique,MTQ,401.0,197.0,0.0,0.0,0.0,0.0,0.0,0.009157017437212978,0.0,0.009157017437212978,0.0,0.0,0.0,2026,3,March,1,2026-03,2025+,True,True,0.0,49.13,0.0,0.0,42.2,313.0,0
2026-04-01,2026-04-01,AMR,Region of the Americas,Martinique,MTQ,325.0,204.0,0.0,0.0,0.0,0.0,0.0,0.01128622557422332,0.0,0.01128622557422332,0.0,0.0,0.0,2026,4,April,2,2026-04,2025+,True,True,0.0,62.77,0.0,0.0,225.0,346.0,0
2026-05-01,2026-05-01,AMR,Region of the Americas,Martinique,MTQ,90.0,84.0,0.0,0.0,0.0,0.0,0.0,0.04015891961577467,0.0,0.04015891961577467,0.0,0.0,0.0,2026,5,May,2,2026-05,2025+,True,True,0.0,93.33,0.0,0.0,-30.77,272.0,0
2026-06-01,2026-06-01,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,,,,,2026,6,June,2,2026-06,2025+,False,False,,,,,0.0,207.5,0
2023-01-01,2023-01-01,AFR,African Region,Mauritania,MRT,702.0,73.0,,0.0,0.0,,0.0,0.005241031653771653,,,0.0,0.0,,2023,1,January,1,2023-01,2023-2024,True,False,,10.4,,0.0,,702.0,0
2023-02-01,2023-02-01,AFR,African Region,Mauritania,MRT,285.0,10.0,,0.0,0.0,,0.0,0.01286003064593089,,,0.0,0.0,,2023,2,February,1,2023-02,2023-2024,True,False,,3.51,,0.0,,493.5,0
2023-03-01,2023-03-01,AFR,African Region,Mauritania,MRT,324.0,9.0,,0.0,0.0,,0.0,0.01132086168100299,,,0.0,0.0,,2023,3,March,1,2023-03,2023-2024,True,False,,2.78,,0.0,,437.0,0
2023-04-01,2023-04-01,AFR,African Region,Mauritania,MRT,323.0,8.0,,0.0,0.0,,0.0,0.01135571102819322,,,0.0,0.0,,2023,4,April,2,2023-04,2023-2024,True,False,,2.48,,0.0,,310.67,0
2023-05-01,2023-05-01,AFR,African Region,Mauritania,MRT,295.0,15.0,,0.0,0.0,,0.0,0.01242681752332042,,,0.0,0.0,,2023,5,May,2,2023-05,2023-2024,True,False,,5.08,,0.0,,314.0,0
2023-06-01,2023-06-01,AFR,African Region,Mauritania,MRT,120.0,3.0,,0.0,0.0,,0.0,0.03027297257742012,,,0.0,0.0,,2023,6,June,2,2023-06,2023-2024,True,False,,2.5,,0.0,,246.0,0
2023-07-01,2023-07-01,AFR,African Region,Mauritania,MRT,138.0,0.0,,0.0,0.0,,0.0,0.02637689934096143,,,0.0,0.0,,2023,7,July,3,2023-07,2023-2024,True,False,,0.0,,0.0,,184.33,0
2023-08-01,2023-08-01,AFR,African Region,Mauritania,MRT,164.0,8.0,,0.0,0.0,,0.0,0.02224208220380153,,,0.0,0.0,,2023,8,August,3,2023-08,2023-2024,True,False,,4.88,,0.0,,140.67,0
2023-09-01,2023-09-01,AFR,African Region,Mauritania,MRT,279.0,10.0,,0.0,0.0,,0.0,0.01313476625011978,,,0.0,0.0,,2023,9,September,3,2023-09,2023-2024,True,False,,3.58,,0.0,,193.67,0
2023-10-01,2023-10-01,AFR,African Region,Mauritania,MRT,383.0,3.0,,0.0,0.0,,0.0,0.009585304328719957,,,0.0,0.0,,2023,10,October,4,2023-10,2023-2024,True,False,,0.78,,0.0,,275.33,0
2023-11-01,2023-11-01,AFR,African Region,Mauritania,MRT,407.0,3.0,,0.0,0.0,,0.0,0.009022635400611878,,,0.0,0.0,,2023,11,November,4,2023-11,2023-2024,True,False,,0.74,,0.0,,356.33,0
2023-12-01,2023-12-01,AFR,African Region,Mauritania,MRT,162.0,5.0,,0.0,0.0,,0.0,0.02251356145280548,,,0.0,0.0,,2023,12,December,4,2023-12,2023-2024,True,False,,3.09,,0.0,,317.33,0
2024-01-01,2024-01-01,AFR,African Region,Mauritania,MRT,513.0,1.0,,0.0,0.0,,0.0,0.007165006225655968,,,0.0,0.0,,2024,1,January,1,2024-01,2023-2024,True,False,,0.19,,0.0,-26.92,360.67,0
2024-02-01,2024-02-01,AFR,African Region,Mauritania,MRT,407.0,4.0,,0.0,0.0,,0.0,0.009022635400611878,,,0.0,0.0,,2024,2,February,1,2024-02,2023-2024,True,False,,0.98,,0.0,42.81,360.67,0
2024-03-01,2024-03-01,AFR,African Region,Mauritania,MRT,243.0,0.0,,0.0,0.0,,0.0,0.01506592982749988,,,0.0,0.0,,2024,3,March,1,2024-03,2023-2024,True,False,,0.0,,0.0,-25.0,387.67,0
2024-04-01,2024-04-01,AFR,African Region,Mauritania,MRT,221.0,1.0,,0.0,0.0,,0.0,0.0165532266445656,,,0.0,0.0,,2024,4,April,2,2024-04,2023-2024,True,False,,0.45,,0.0,-31.58,290.33,0
2024-05-01,2024-05-01,AFR,African Region,Mauritania,MRT,135.0,1.0,,0.0,0.0,,0.0,0.02695508158318283,,,0.0,0.0,,2024,5,May,2,2024-05,2023-2024,True,False,,0.74,,0.0,-54.24,199.67,0
2024-06-01,2024-06-01,AFR,African Region,Mauritania,MRT,326.0,0.0,,0.0,0.0,,0.0,0.01125180075664323,,,0.0,0.0,,2024,6,June,2,2024-06,2023-2024,True,False,,0.0,,0.0,171.67,227.33,0
2024-07-01,2024-07-01,AFR,African Region,Mauritania,MRT,90.0,0.0,,0.0,0.0,,0.0,0.04015891961577467,,,0.0,0.0,,2024,7,July,3,2024-07,2023-2024,True,False,,0.0,,0.0,-34.78,183.67,0
2024-08-01,2024-08-01,AFR,African Region,Mauritania,MRT,382.0,30.0,,0.0,0.0,,0.0,0.00961027578828666,,,0.0,0.0,,2024,8,August,3,2024-08,2023-2024,True,False,,7.85,,0.0,132.93,266.0,0
